"Lajinha","BR.MG.431","BR",19923,20.1522,41.6232
"Lambari","BR.MG.432","BR",20414,21.9735,45.3484
"Lamim","BR.MG.433","BR",3456,20.7905,43.4731
"Laranjal","BR.MG.434","BR",6465,21.3639,42.4791
"Lassance","BR.MG.435","BR",6490,17.8866,44.5764
"Lavras","BR.MG.436","BR",105756,21.2399,44.9984
"Leandro Ferreira","BR.MG.437","BR",3205,19.7157,45.0256
"Leme do Prado","BR.MG.438","BR",5145,17.0813,42.6949
"Leopoldina","BR.MG.439","BR",53145,21.5304,42.6438
"Liberdade","BR.MG.440","BR",5347,22.0277,44.3200
"Lima Duarte","BR.MG.441","BR",16671,21.8392,43.7922
"Limeira do Oeste","BR.MG.442","BR",7436,19.5527,50.5780
"Lontra","BR.MG.443","BR",8401,15.9046,44.3025
"Luisburgo","BR.MG.444","BR",6956,20.4387,42.1016
"Luislândia","BR.MG.445","BR",6210,16.1168,44.5872
"Luminárias","BR.MG.446","BR",5438,21.5108,44.9041
"Luz","BR.MG.447","BR",17875,19.7903,45.6820
"Machacalis","BR.MG.448","BR",7112,17.0775,40.7175
"Machado","BR.MG.449","BR",41920,21.6804,45.9190
"Madre de Deus de Minas","BR.MG.450","BR",5191,21.4825,44.3302
"Malacacheta","BR.MG.451","BR",18556,17.8442,42.0790
"Mamonas","BR.MG.452","BR",6321,-15.113,-42.9687
"Manga","BR.MG.453","BR",18594,14.7559,43.9342
"Manhuaçu","BR.MG.454","BR",91886,20.2561,42.0334
"Manhumirim","BR.MG.455","BR",20610,20.3506,41.9575
"Mantena","BR.MG.456","BR",27640,18.7834,40.9813
"Mar de Espanha","BR.MG.457","BR",12721,21.8657,43.0101
"Maravilhas","BR.MG.458","BR",7156,19.5127,44.6765
"Maria da Fé","BR.MG.459","BR",14247,22.3080,45.3735
"Mariana","BR.MG.460","BR",61387,20.3742,43.4162
"Marilac","BR.MG.461","BR",4219,18.5070,42.0826
"Mário Campos","BR.MG.462","BR",13214,20.0518,44.1879
"Maripá de Minas","BR.MG.463","BR",2788,21.6973,42.9592
"Marliéria","BR.MG.464","BR",4044,19.7119,42.7361
"Marmelópolis","BR.MG.465","BR",3200,22.4505,45.1655
"Martinho Campos","BR.MG.466","BR",13497,19.3283,45.2369
"Martins Soares","BR.MG.467","BR",8299,20.2539,41.8763
"Mata Verde","BR.MG.468","BR",8526,15.6865,40.7391
"Materlândia","BR.MG.469","BR",4482,18.4737,43.0581
"Mateus Leme","BR.MG.470","BR",31364,19.9911,44.4329
"Mathias Lobato","BR.MG.471","BR",3371,-18.57605,41.91555
"Matias Barbosa","BR.MG.472","BR",13435,21.8680,43.3177
"Matias Cardoso","BR.MG.473","BR",10905,14.8557,43.9225
"Matipó","BR.MG.474","BR",18604,20.2848,42.3415
"Mato Verde","BR.MG.475","BR",12685,15.3967,42.8609
"Matozinhos","BR.MG.476","BR",38469,19.5653,44.0787
"Matutina","BR.MG.477","BR",3846,19.2224,45.9718
"Medeiros","BR.MG.478","BR",3444,19.9955,46.2208
"Medina","BR.MG.479","BR",21409,16.2278,41.4790
"Mendes Pimentel","BR.MG.480","BR",6329,18.6576,41.4022
"Mercês","BR.MG.481","BR",10373,21.1968,43.3418
"Mesquita","BR.MG.482","BR",5666,19.2214,42.6105
"Minas Novas","BR.MG.483","BR",31509,17.2185,42.5910
"Minduri","BR.MG.484","BR",3840,21.6807,44.6003
"Mirabela","BR.MG.485","BR",13043,16.2569,44.1591
"Miradouro","BR.MG.486","BR",10754,20.8902,42.3436
"Miraí","BR.MG.487","BR",14946,21.1946,42.6122
"Miravânia","BR.MG.488","BR",4561,14.7480,44.4107
"Moeda","BR.MG.489","BR",5125,20.3336,44.0525
"Moema","BR.MG.490","BR",7028,19.8427,45.4140
"Monjolos","BR.MG.491","BR",2360,18.3241,44.1183
"Monsenhor Paulo","BR.MG.492","BR",8537,21.7570,45.5403
"Montalvânia","BR.MG.493","BR",14621,14.4220,44.3674
"Monte Alegre de Minas","BR.MG.494","BR",21236,18.8705,48.8800
"Monte Azul","BR.MG.495","BR",22102,15.1523,42.8717
"Monte Belo","BR.MG.496","BR",13453,21.3221,46.3688
"Monte Carmelo","BR.MG.497","BR",47809,18.7270,47.4957
"Monte Formoso","BR.MG.498","BR",4664,16.8675,41.2555
"Monte Santo de Minas","BR.MG.499","BR",21513,21.1899,46.9769
"Monte Sião","BR.MG.500","BR",21203,22.4347,46.5720
"Montes Claros","BR.MG.501","BR",414240,16.7292,43.8671
"Montezuma","BR.MG.502","BR",8315,15.1704,42.4988
"Morada Nova de Minas","BR.MG.503","BR",8256,18.6060,45.3573
"Morro da Garça","BR.MG.504","BR",2660,18.5435,44.6020
"Morro do Pilar","BR.MG.505","BR",3399,19.2170,43.3769
"Munhoz","BR.MG.506","BR",6029,22.6120,46.3620
"Muriaé","BR.MG.507","BR",108763,21.1291,42.3702
"Mutum","BR.MG.508","BR",26979,19.8164,41.4377
"Muzambinho","BR.MG.509","BR",21891,21.3674,46.5230
"Nacip Raydan","BR.MG.510","BR",3221,18.4579,42.2492
"Nanuque","BR.MG.511","BR",40839,17.8420,40.3455
"Naque","BR.MG.512","BR",6996,19.2254,42.3309
"Natalândia","BR.MG.513","BR",3306,16.5071,46.4945
"Natércia","BR.MG.514","BR",4807,22.1183,45.5140
"Nazareno","BR.MG.515","BR",8179,21.2169,44.6139
"Nepomuceno","BR.MG.516","BR",25018,21.2341,45.2360
"Ninheira","BR.MG.517","BR",10263,15.3190,41.7542
"Nova Belém","BR.MG.518","BR",3190,18.4931,41.1044
"Nova Era","BR.MG.519","BR",17607,19.7658,43.0350
"Nova Lima","BR.MG.520","BR",97378,19.9849,43.8470
"Nova Módica","BR.MG.521","BR",3663,18.4404,41.5008
"Nova Ponte","BR.MG.522","BR",12812,19.1466,47.6784
"Nova Porteirinha","BR.MG.523","BR",7398,15.8017,43.2980
"Nova Resende","BR.MG.524","BR",16832,21.1234,46.4220
"Nova Serrana","BR.MG.525","BR",108241,19.8778,44.9856
"Nova União","BR.MG.526","BR",5725,19.6875,43.5831
"Novo Cruzeiro","BR.MG.527","BR",31326,17.4677,41.8786
"Novo Oriente de Minas","BR.MG.528","BR",10342,17.4156,41.2176
"Novorizonte","BR.MG.529","BR",5273,16.0166,42.4079
"Olaria","BR.MG.530","BR",1981,21.8600,43.9371
"Olhos-d'Água","BR.MG.531","BR",5416,17.4008,43.5724
"Olímpio Noronha","BR.MG.532","BR",2533,22.0692,45.2629
"Oliveira","BR.MG.533","BR",39262,20.6954,44.8281
"Oliveira Fortes","BR.MG.534","BR",2027,21.3383,43.4582
"Onça de Pitangui","BR.MG.535","BR",3192,19.7306,44.8068
"Oratórios","BR.MG.536","BR",4486,20.4321,42.8046
"Orizânia","BR.MG.537","BR",7284,20.5062,42.2082
"Ouro Branco","BR.MG.538","BR",40220,20.5236,43.6914
"Ouro Fino","BR.MG.539","BR",33639,22.2786,46.3712
"Ouro Preto","BR.MG.540","BR",74824,20.4022,43.5106
"Ouro Verde de Minas","BR.MG.541","BR",6021,18.0697,41.2704
"Padre Carvalho","BR.MG.542","BR",5834,16.3661,42.5147
"Padre Paraíso","BR.MG.543","BR",19744,17.0750,41.4853
"Pai Pedro","BR.MG.544","BR",5934,15.5335,43.0674
"Paineiras","BR.MG.545","BR",4663,18.9052,45.5347
"Pains","BR.MG.546","BR",8014,20.3735,45.6618
"Paiva","BR.MG.547","BR",1560,21.2881,43.4159
"Palma","BR.MG.548","BR",6545,21.3749,42.3142
"Palmópolis","BR.MG.549","BR",5196,16.7371,40.4205
"Papagaios","BR.MG.550","BR",14171,19.4494,44.7482
"Pará de Minas","BR.MG.551","BR",97139,19.8590,44.6102
"Paracatu","BR.MG.552","BR",93862,17.2175,46.8723
"Paraguaçu","BR.MG.553","BR",20245,21.5513,45.7343
"Paraisópolis","BR.MG.554","BR",20445,22.5540,45.7800
"Paraopeba","BR.MG.555","BR",22563,19.2784,44.4062
"Passa Quatro","BR.MG.556","BR",16439,22.3829,44.9666
"Passa Tempo","BR.MG.557","BR",8473,20.6524,44.4955
"Passa Vinte","BR.MG.558","BR",2104,22.2086,44.2359
"Passabém","BR.MG.559","BR",1766,19.3524,43.1387
"Passos","BR.MG.560","BR",114458,20.7221,46.6133
"Patis","BR.MG.561","BR",5594,16.0828,44.0846
"Patos de Minas","BR.MG.562","BR",159235,18.5962,46.5150
"Patrocínio do Muriaé","BR.MG.563","BR",5576,21.1531,42.2147
"Patrocínio","BR.MG.564","BR",89826,18.9380,46.9943
"Paula Cândido","BR.MG.565","BR",8659,20.8736,42.9822
"Paulistas","BR.MG.566","BR",4849,18.4280,42.8690
"Pavão","BR.MG.567","BR",8390,17.4287,40.9991
"Peçanha","BR.MG.568","BR",17446,18.5457,42.5625
"Pedra Azul","BR.MG.569","BR",24748,16.0036,41.2818
"Pedra Bonita","BR.MG.570","BR",7015,20.5220,42.3292
"Pedra do Anta","BR.MG.571","BR",3365,20.5977,42.7131
"Pedra do Indaiá","BR.MG.572","BR",3977,20.2578,45.2086
"Pedra Dourada","BR.MG.573","BR",2187,20.8320,42.1554
"Pedralva","BR.MG.574","BR",10760,22.2453,45.4655
"Pedras de Maria da Cruz","BR.MG.575","BR",11084,15.6035,44.3918
"Pedrinópolis","BR.MG.576","BR",3490,19.2282,47.4630
"Pedro Leopoldo","BR.MG.577","BR",65149,19.6195,44.0414
"Pedro Teixeira","BR.MG.578","BR",1789,21.7051,43.7440
"Pequeri","BR.MG.579","BR",3335,21.8364,43.1204
"Pequi","BR.MG.580","BR",4457,19.6305,44.6609
"Perdigão","BR.MG.581","BR",12268,19.9527,45.0813
"Perdizes","BR.MG.582","BR",17151,19.3449,47.2947
"Perdões","BR.MG.583","BR",20140,21.0939,45.0885
"Periquito","BR.MG.584","BR",6810,19.1565,42.2408
"Pescador","BR.MG.585","BR",4129,18.3564,41.5968
"Piau","BR.MG.586","BR",2719,21.5053,43.3162
"Piedade de Caratinga","BR.MG.587","BR",8426,19.7600,42.0776
"Piedade de Ponte Nova","BR.MG.588","BR",4063,20.2469,42.7387
"Piedade do Rio Grande","BR.MG.589","BR",4709,21.4685,44.1964
"Piedade dos Gerais","BR.MG.590","BR",5019,20.4704,44.2243
"Pimenta","BR.MG.591","BR",8563,20.4801,45.8001
"Pingo-d'Água","BR.MG.592","BR",4894,19.7269,42.4087
"Pintópolis","BR.MG.593","BR",7540,16.0564,45.1461
"Piracema","BR.MG.594","BR",6406,20.5098,44.4784
"Pirajuba","BR.MG.595","BR",6199,19.9089,48.7020
"Piranga","BR.MG.596","BR",17018,20.6840,43.2971
"Piranguçu","BR.MG.597","BR",6041,22.5277,45.4962
"Piranguinho","BR.MG.598","BR",9120,22.4029,45.5340
"Pirapetinga","BR.MG.599","BR",10772,21.6583,42.3451
"Pirapora","BR.MG.600","BR",56428,17.3489,44.9468
"Piraúba","BR.MG.601","BR",11090,21.2719,43.0254
"Pitangui","BR.MG.602","BR",28433,19.6824,44.8902
"Piumhi","BR.MG.603","BR",37900,20.4742,45.9620
"Planura","BR.MG.604","BR",12133,20.1400,48.7010
"Poço Fundo","BR.MG.605","BR",16841,21.7795,45.9664
"Poços de Caldas","BR.MG.606","BR",169838,21.7854,46.5619
"Pocrane","BR.MG.607","BR",8288,19.6210,41.6334
"Pompéu","BR.MG.608","BR",31812,19.2247,45.0027
"Ponte Nova","BR.MG.609","BR",60003,20.4091,42.8945
"Ponto Chique","BR.MG.610","BR",4259,16.6331,45.0634
"Ponto dos Volantes","BR.MG.611","BR",12138,16.7538,41.5073
"Porteirinha","BR.MG.612","BR",37950,15.7412,43.0281
"Porto Firme","BR.MG.613","BR",10569,20.6719,43.0853
"Poté","BR.MG.614","BR",13666,17.8062,41.7888
"Pouso Alegre","BR.MG.615","BR",152212,22.2271,45.9394
"Pouso Alto","BR.MG.616","BR",7123,22.1975,44.9730
"Prados","BR.MG.617","BR",9048,21.0576,44.0785
"Prata","BR.MG.618","BR",28017,19.3080,48.9266
"Pratápolis","BR.MG.619","BR",8807,20.7439,46.8604
"Pratinha","BR.MG.620","BR",3285,19.7505,46.3773
"Presidente Bernardes","BR.MG.621","BR",4850,20.7685,43.1868
"Presidente Juscelino","BR.MG.622","BR",3907,18.6398,44.0586
"Presidente Kubitschek","BR.MG.623","BR",3053,18.6158,43.5612
"Presidente Olegário","BR.MG.624","BR",19627,18.4158,46.4186
"Prudente de Morais","BR.MG.625","BR",9573,19.4747,44.1595
"Quartel Geral","BR.MG.626","BR",3315,19.2706,45.5573
"Queluzito","BR.MG.627","BR",1943,20.7404,43.8831
"Raposos","BR.MG.628","BR",15345,19.9664,43.8053
"Raul Soares","BR.MG.629","BR",23423,20.1013,42.4527
"Recreio","BR.MG.630","BR",10299,21.5266,42.4689
"Reduto","BR.MG.631","BR",7105,20.2435,41.9840
"Resende Costa","BR.MG.632","BR",11230,20.9211,44.2373
"Resplendor","BR.MG.633","BR",17398,19.3245,41.2515
"Ressaquinha","BR.MG.634","BR",4548,21.0620,43.7621
"Riachinho","BR.MG.635","BR",8134,16.2253,45.9987
"Riacho dos Machados","BR.MG.636","BR",8756,16.0034,43.0455
"Ribeirão das Neves","BR.MG.637","BR",329794,19.7664,44.0873
"Ribeirão Vermelho","BR.MG.638","BR",3826,21.1876,45.0607
"Rio Acima","BR.MG.639","BR",10312,20.0883,43.7910
"Rio Casca","BR.MG.640","BR",12789,20.2258,42.6515
"Rio do Prado","BR.MG.641","BR",5213,16.6096,40.5706
"Rio Doce","BR.MG.642","BR",2630,20.2448,42.8963
"Rio Espera","BR.MG.643","BR",5429,20.8568,43.4735
"Rio Manso","BR.MG.644","BR",5568,20.2662,44.3090
"Rio Novo","BR.MG.645","BR",8712,21.4747,43.1257
"Rio Paranaíba","BR.MG.646","BR",12335,19.1990,46.2360
"Rio Pardo de Minas","BR.MG.647","BR",30578,15.6151,42.5433
"Rio Piracicaba","BR.MG.648","BR",14631,19.9284,43.1700
"Rio Pomba","BR.MG.649","BR",17804,21.2738,43.1789
"Rio Preto","BR.MG.650","BR",5631,22.0892,43.8277
"Rio Vermelho","BR.MG.651","BR",13645,18.2931,43.0082
"Ritápolis","BR.MG.652","BR",4604,21.0263,44.3194
"Rochedo de Minas","BR.MG.653","BR",2116,21.6285,43.0193
"Rodeiro","BR.MG.654","BR",6863,21.2011,42.8653
"Romaria","BR.MG.655","BR",3596,18.8855,47.5860
"Rosário da Limeira","BR.MG.656","BR",4242,20.9793,42.5111
"Rubelita","BR.MG.657","BR",6198,16.4084,42.2621
"Rubim","BR.MG.658","BR",10226,16.3805,40.5431
"Sabará","BR.MG.659","BR",129372,19.8949,43.8148
"Sabinópolis","BR.MG.660","BR",15525,18.6665,43.0814
"Sacramento","BR.MG.661","BR",26185,19.8661,47.4410
"Salinas","BR.MG.662","BR",41349,16.1684,42.2923
"Salto da Divisa","BR.MG.663","BR",6110,15.9977,39.9493
"Santa Bárbara","BR.MG.664","BR",30807,19.9570,43.4105
"Santa Bárbara do Leste","BR.MG.665","BR",7682,19.9770,42.1425
"Santa Bárbara do Monte Verde","BR.MG.666","BR",3096,21.9582,43.7023
"Santa Bárbara do Tugúrio","BR.MG.667","BR",4208,21.2463,43.5591
"Santa Cruz de Minas","BR.MG.668","BR",8109,21.1203,44.2247
"Santa Cruz de Salinas","BR.MG.669","BR",4397,16.0983,41.7478
"Santa Cruz do Escalvado","BR.MG.670","BR",4693,20.2354,42.8144
"Santa Efigênia de Minas","BR.MG.671","BR",4610,18.8283,42.4394
"Santa Fé de Minas","BR.MG.672","BR",3866,16.6895,45.4146
"Santa Helena de Minas","BR.MG.673","BR",6055,16.9386,40.6822
"Santa Juliana","BR.MG.674","BR",15734,19.3126,47.5270
"Santa Luzia","BR.MG.675","BR",218805,19.7884,43.9402
"Santa Margarida","BR.MG.676","BR",14179,20.3856,42.2499
"Santa Maria de Itabira","BR.MG.677","BR",10836,19.4491,43.1142
"Santa Maria do Salto","BR.MG.678","BR",5232,16.2487,40.1486
"Santa Maria do Suaçuí","BR.MG.679","BR",14615,18.1901,42.4182
"Santa Rita de Caldas","BR.MG.680","BR",9027,22.0288,46.3362
"Santa Rita de Ibitipoca","BR.MG.681","BR",3301,21.5650,43.9149
"Santa Rita de Jacutinga","BR.MG.682","BR",4976,22.1489,44.0926
"Santa Rita de Minas","BR.MG.683","BR",6552,19.8758,42.1317
"Santa Rita do Itueto","BR.MG.684","BR",5522,19.3600,41.3801
"Santa Rita do Sapucaí","BR.MG.685","BR",43260,22.2522,45.7037
"Santa Rosa da Serra","BR.MG.686","BR",3224,19.5277,45.9667
"Santa Vitória","BR.MG.687","BR",19872,18.8473,50.1239
"Santana da Vargem","BR.MG.688","BR",7239,21.2483,45.5058
"Santana de Cataguases","BR.MG.689","BR",3622,21.2875,42.5551
"Santana de Pirapama","BR.MG.690","BR",8004,19.0072,44.0399
"Santana do Deserto","BR.MG.691","BR",3747,21.9489,43.1665
"Santana do Garambéu","BR.MG.692","BR",2476,21.6020,44.1079
"Santana do Jacaré","BR.MG.693","BR",4847,20.9012,45.1289
"Santana do Manhuaçu","BR.MG.694","BR",8603,20.1068,41.9260
"Santana do Paraíso","BR.MG.695","BR",44800,19.3654,42.5490
"Santana do Riacho","BR.MG.696","BR",4274,19.1691,43.7152
"Santana dos Montes","BR.MG.697","BR",3822,20.7880,43.6914
"Santo Antônio do Amparo","BR.MG.698","BR",18613,20.9455,44.9206
"Santo Antônio do Aventureiro","BR.MG.699","BR",3534,21.7586,42.8170
"Santo Antônio do Grama","BR.MG.700","BR",4090,20.3155,42.6094
"Santo Antônio do Itambé","BR.MG.701","BR",4135,18.4652,43.3055
"Santo Antônio do Jacinto","BR.MG.702","BR",11780,16.5343,40.1753
"Santo Antônio do Monte","BR.MG.703","BR",28427,20.0869,45.2904
"Santo Antônio do Retiro","BR.MG.704","BR",7315,15.3412,42.6243
"Santo Antônio do Rio Abaixo","BR.MG.705","BR",1777,19.2282,43.2535
"Santo Hipólito","BR.MG.706","BR",3541,18.2975,44.2218
"Santos Dumont","BR.MG.707","BR",46289,21.4662,43.5501
"São Bento Abade","BR.MG.708","BR",4577,21.5834,45.0740
"São Brás do Suaçuí","BR.MG.709","BR",3512,20.6247,43.9519
"São Domingos das Dores","BR.MG.710","BR",6943,19.5277,42.0138
"São Domingos do Prata","BR.MG.711","BR",17392,19.8657,42.9679
"São Félix de Minas","BR.MG.712","BR",3382,18.5909,41.4884
"São Francisco","BR.MG.713","BR",56323,15.9517,44.8591
"São Francisco de Paula","BR.MG.714","BR",6487,20.7079,44.9851
"São Francisco de Sales","BR.MG.715","BR",12000,19.8603,49.7710
"São Francisco do Glória","BR.MG.716","BR",4844,20.7903,42.2681
"São Geraldo","BR.MG.717","BR",10263,20.9231,42.8332
"São Geraldo da Piedade","BR.MG.718","BR",4389,18.8443,42.2889
"São Geraldo do Baixio","BR.MG.719","BR",3963,18.9182,41.3606
"São Gonçalo do Abaeté","BR.MG.720","BR",8389,18.3419,45.8326
"São Gonçalo do Pará","BR.MG.721","BR",12411,19.9831,44.8580
"São Gonçalo do Rio Abaixo","BR.MG.722","BR",11850,19.8260,43.3594
"São Gonçalo do Rio Preto","BR.MG.723","BR",3032,18.0050,43.3826
"São Gonçalo do Sapucaí","BR.MG.724","BR",25449,21.8912,45.5970
"São Gotardo","BR.MG.725","BR",40910,19.3108,46.0490
"São João Batista do Glória","BR.MG.726","BR",6890,20.6411,46.5056
"São João da Lagoa","BR.MG.727","BR",4659,16.8537,44.3489
"São João da Mata","BR.MG.728","BR",2732,21.9321,45.9281
"São João da Ponte","BR.MG.729","BR",25033,15.9285,44.0073
"São João das Missões","BR.MG.730","BR",11715,14.8825,44.0831
"São João del-Rei","BR.MG.731","BR",90897,21.1362,44.2576
"São João do Manhuaçu","BR.MG.732","BR",11360,20.3942,42.1515
"São João do Manteninha","BR.MG.733","BR",5183,18.7247,41.1616
"São João do Oriente","BR.MG.734","BR",7393,19.3398,42.1588
"São João do Pacuí","BR.MG.735","BR",4200,16.5351,44.5299
"São João do Paraíso","BR.MG.736","BR",23309,15.3151,42.0168
"São João Evangelista","BR.MG.737","BR",15315,18.5483,42.7661
"São João Nepomuceno","BR.MG.738","BR",26439,21.5369,43.0128
"São Joaquim de Bicas","BR.MG.739","BR",34677,20.0465,44.2626
"São José da Barra","BR.MG.740","BR",6778,20.7184,46.3135
"São José da Lapa","BR.MG.741","BR",23200,19.6987,43.9582
"São José da Safira","BR.MG.742","BR",4075,18.3240,42.1463
"São José da Varginha","BR.MG.743","BR",4770,19.7071,44.5580
"São José do Alegre","BR.MG.744","BR",4133,22.3295,45.5266
"São José do Divino","BR.MG.745","BR",4002,18.4803,41.3886
"São José do Goiabal","BR.MG.746","BR",5454,19.9254,42.7076
"São José do Jacuri","BR.MG.747","BR",6477,18.2766,42.6712
"São José do Mantimento","BR.MG.748","BR",2592,20.0041,41.7460
"São Lourenço","BR.MG.749","BR",46202,22.1177,45.0528
"São Miguel do Anta","BR.MG.750","BR",6334,20.7061,42.7193
"São Pedro da União","BR.MG.751","BR",4911,21.1291,46.6170
"São Pedro do Suaçuí","BR.MG.752","BR",5570,18.3647,42.6034
"São Pedro dos Ferros","BR.MG.753","BR",7634,20.1690,42.5221
"São Romão","BR.MG.754","BR",10315,16.3674,45.0752
"São Roque de Minas","BR.MG.755","BR",6686,20.2453,46.3667
"São Sebastião da Bela Vista","BR.MG.756","BR",5598,22.1582,45.7548
"São Sebastião da Vargem Alegre","BR.MG.757","BR",2798,21.0701,42.6376
"São Sebastião do Anta","BR.MG.758","BR",6355,19.4982,41.9834
"São Sebastião do Maranhão","BR.MG.759","BR",10647,18.0891,42.5681
"São Sebastião do Oeste","BR.MG.760","BR",5805,20.2751,45.0034
"São Sebastião do Paraíso","BR.MG.761","BR",71915,20.9189,46.9849
"São Sebastião do Rio Preto","BR.MG.762","BR",1616,19.2928,43.1751
"São Sebastião do Rio Verde","BR.MG.763","BR",2300,22.2180,44.9775
"São Tiago","BR.MG.764","BR",11192,20.9111,44.5087
"São Tomás de Aquino","BR.MG.765","BR",7222,20.7815,47.0997
"São Tomé das Letras","BR.MG.766","BR",6655,21.7176,45.0234
"São Vicente de Minas","BR.MG.767","BR",7073,21.7017,44.4401
"Sapucaí-Mirim","BR.MG.768","BR",6311,22.7472,45.7432
"Sardoá","BR.MG.769","BR",5104,18.7826,42.3668
"Sarzedo","BR.MG.770","BR",31037,20.0359,44.1457
"Sem-Peixe","BR.MG.771","BR",2579,20.1040,42.8415
"Senador Amaral","BR.MG.772","BR",5225,22.5870,46.1761
"Senador Cortes","BR.MG.773","BR",1980,21.7988,42.9449
"Senador Firmino","BR.MG.774","BR",7230,20.9172,43.1005
"Senador José Bento","BR.MG.775","BR",1793,22.1642,46.1774
"Senador Modestino Gonçalves","BR.MG.776","BR",4008,17.9477,43.2222
"Senhora de Oliveira","BR.MG.777","BR",5483,20.7940,43.3431
"Senhora do Porto","BR.MG.778","BR",3493,18.8926,43.0840
"Senhora dos Remédios","BR.MG.779","BR",10565,21.0312,43.5818
"Sericita","BR.MG.780","BR",7149,20.4733,42.4816
"Seritinga","BR.MG.781","BR",1790,21.9093,44.5195
"Serra Azul de Minas","BR.MG.782","BR",3792,18.3612,43.1709
"Serra da Saudade","BR.MG.783","BR",833,19.4392,45.7951
"Serra do Salitre","BR.MG.784","BR",10541,19.1091,46.6812
"Serra dos Aimorés","BR.MG.785","BR",8685,17.7886,40.2446
"Serrania","BR.MG.786","BR",7540,21.5480,46.0399
"Serranópolis de Minas","BR.MG.787","BR",4425,15.8114,42.8710
"Serranos","BR.MG.788","BR",2023,21.8910,44.5138
"Serro","BR.MG.789","BR",21952,18.6036,43.3789
"Sete Lagoas","BR.MG.790","BR",227360,19.4647,44.2453
"Setubinha","BR.MG.791","BR",12060,17.6005,42.1625
"Silveirânia","BR.MG.792","BR",2192,21.1611,43.2154
"Silvianópolis","BR.MG.793","BR",6283,22.0294,45.8356
"Simão Pereira","BR.MG.794","BR",2537,21.9650,43.3138
"Simonésia","BR.MG.795","BR",19421,20.1224,42.0022
"Sobrália","BR.MG.796","BR",5553,19.2354,42.0976
"Soledade de Minas","BR.MG.797","BR",6189,22.0591,45.0431
"Tabuleiro","BR.MG.798","BR",4076,21.3604,43.2511
"Taiobeiras","BR.MG.799","BR",33040,15.8094,42.2253
"Taparuba","BR.MG.800","BR",3137,19.7649,41.6140
"Tapira","BR.MG.801","BR",4832,19.9251,46.8233
"Tapiraí","BR.MG.802","BR",1873,19.8868,46.0200
"Taquaraçu de Minas","BR.MG.803","BR",3792,19.6678,43.6891
"Tarumirim","BR.MG.804","BR",14326,19.2839,42.0101
"Teixeiras","BR.MG.805","BR",11346,20.6530,42.8571
"Teófilo Otoni","BR.MG.806","BR",137418,17.8608,41.5090
"Timóteo","BR.MG.807","BR",81579,19.5824,42.6450
"Tiradentes","BR.MG.808","BR",7744,21.1102,44.1735
"Tiros","BR.MG.809","BR",6871,19.0031,45.9647
"Tocantins","BR.MG.810","BR",16567,21.1730,43.0209
"Tocos do Moji","BR.MG.811","BR",3950,22.3707,46.0979
"Toledo","BR.MG.812","BR",6258,22.7408,46.3760
"Tombos","BR.MG.813","BR",8201,20.9081,42.0273
"Três Corações","BR.MG.814","BR",78999,21.6973,45.2563
"Três Marias","BR.MG.815","BR",31687,18.2053,45.2275
"Três Pontas","BR.MG.816","BR",57127,21.3674,45.5127
"Tumiritinga","BR.MG.817","BR",6732,18.9785,41.6413
"Tupaciguara","BR.MG.818","BR",25470,18.5944,48.7025
"Turmalina","BR.MG.819","BR",19762,17.2860,42.7319
"Turvolândia","BR.MG.820","BR",4658,21.8763,45.7876
"Ubá","BR.MG.821","BR",115552,21.1209,42.9413
"Ubaí","BR.MG.822","BR",12248,16.2872,44.7801
"Ubaporanga","BR.MG.823","BR",12449,19.6370,42.1084
"Uberaba","BR.MG.824","BR",337846,19.7460,47.9340
"Uberlândia","BR.MG.825","BR",713232,18.9128,48.2755
"Umburatiba","BR.MG.826","BR",2700,17.2531,40.5730
"Unaí","BR.MG.827","BR",86619,16.3647,46.8920
"União de Minas","BR.MG.828","BR",4325,19.5294,50.3354
"Uruana de Minas","BR.MG.829","BR",3256,16.0596,46.2555
"Urucânia","BR.MG.830","BR",10291,20.3510,42.7402
"Urucuia","BR.MG.831","BR",16547,16.1257,45.7410
"Vargem Alegre","BR.MG.832","BR",6491,19.6022,42.2993
"Vargem Bonita","BR.MG.833","BR",2158,20.3285,46.3676
"Vargem Grande do Rio Pardo","BR.MG.834","BR",4733,15.4014,42.3077
"Varginha","BR.MG.835","BR",137608,21.5569,45.4376
"Varjão de Minas","BR.MG.836","BR",6054,18.3791,46.0321
"Várzea da Palma","BR.MG.837","BR",39129,17.5983,44.7325
"Varzelândia","BR.MG.838","BR",19320,15.7050,44.0317
"Vazante","BR.MG.839","BR",19975,17.9873,46.9041
"Verdelândia","BR.MG.840","BR",8350,15.5947,43.6004
"Veredinha","BR.MG.841","BR",5773,17.3975,42.7366
"Veríssimo","BR.MG.842","BR",3826,19.6661,48.3086
"Vermelho Novo","BR.MG.843","BR",4852,20.0366,42.2665
"Vespasiano","BR.MG.844","BR",129246,19.6915,43.9231
"Viçosa","BR.MG.845","BR",76430,20.7561,42.8800
"Vieiras","BR.MG.846","BR",3570,20.8656,42.2453
"Virgem da Lapa","BR.MG.847","BR",13764,16.8045,42.3401
"Virgínia","BR.MG.848","BR",8867,22.3319,45.0905
"Virginópolis","BR.MG.849","BR",10801,18.8219,42.7046
"Virgolândia","BR.MG.850","BR",5659,18.4753,42.3081
"Visconde do Rio Branco","BR.MG.851","BR",39160,21.0116,42.8386
